Symbol	EndDate	StateTypeCode	Area	ApplyTypeCode	ApplyType	Patents	Invention	UtilityModel	Design
002273	2016-12-31	1	1	S5203	已授权	36			
002273	2016-12-31	1	1	S5204	截至报告期末累计获得	126	13	112	1
002275	2016-12-31	1	1	S5204	截至报告期末累计获得	48	48	0	0
002275	2016-12-31	1	2	S5204	截至报告期末累计获得	1	1	0	0
002276	2016-12-31	1	1	S5204	截至报告期末累计获得	222	25	167	30
002276	2016-12-31	1	1	S5201	已申请	41	8		
002278	2016-12-31	1	1	S5204	截至报告期末累计获得	216	44	172	0
002278	2016-12-31	1	1	S5203	已授权	32	4	28	0
002280	2016-12-31	1	1	S5205	截止报告期末累计已被受理	226			
002281	2016-12-31	1	1	S5201	已申请	149	130	19	0
002281	2016-12-31	1	2	S5201	已申请	21			
002282	2016-12-31	1	1	S5204	截至报告期末累计获得	111	20		
002282	2016-12-31	1	1	S5202	已获得	15	6	9	0
002282	2016-12-31	1	1	S5201	已申请	12	8	4	0
002283	2016-12-31	1	1	S5201	已申请	23			
002283	2016-12-31	1	1	S5203	已授权	24	5	19	0
002284	2016-12-31	1	1	S5204	截至报告期末累计获得	127	18	107	2
002286	2016-12-31	1	1	S5201	已申请	16			
002286	2016-12-31	1	1	S5203	已授权	3			
002288	2016-12-31	1	1	S5206	截止报告期末累计已授权	21	9	12	0
002290	2016-12-31	1	1	S5204	截至报告期末累计获得	76	4	71	1
002293	2016-12-31	1	1	S5201	已申请	3	2	0	0
002293	2016-12-31	1	1	S5203	已授权	22	0	8	14
002293	2016-12-31	1	1	S5206	截止报告期末累计已授权	129	8	89	32
002294	2016-12-31	1	1	S5201	已申请	8	8	0	0
002294	2016-12-31	1	2	S5201	已申请	4	4	0	0
002294	2016-12-31	1	1	S5202	已获得	20	20	0	0
002294	2016-12-31	1	2	S5202	已获得	2	2	0	0
002294	2016-12-31	1	1	S5203	已授权	2	0	2	0
002294	2016-12-31	1	1	S5204	截至报告期末累计获得	114			
002294	2016-12-31	1	1	S5205	截止报告期末累计已被受理	102			
002295	2016-12-31	1	1	S5201	已申请	8	1	7	0
002296	2016-12-31	1	1	S5203	已授权	23	7	16	0
002296	2016-12-31	1	1	S5201	已申请	82	69		
002296	2016-12-31	1	1	S5204	截至报告期末累计获得	188	36	151	1
002297	2016-12-31	1	1	S5206	截止报告期末累计已授权	14	14	0	0
002300	2016-12-31	1	1	S5204	截至报告期末累计获得	60	3		
002300	2016-12-31	1	1	S5202	已获得	23	1	22	0
002302	2016-12-31	1	1	S5206	截止报告期末累计已授权	215	52		
002302	2016-12-31	1	1	S5201	已申请	84	45		
002302	2016-12-31	1	1	S5202	已获得	40	11		
002303	2016-12-31	1	1	S5204	截至报告期末累计获得	270	72	189	9
002303	2016-12-31	1	1	S5201	已申请	30			
002303	2016-12-31	1	1	S5203	已授权	37	13		
002307	2016-12-31	1	1	S5202	已获得	1	0	1	0
002308	2016-12-31	1	1	S5205	截止报告期末累计已被受理	131	128	0	3
002308	2016-12-31	1	1	S5206	截止报告期末累计已授权	174	162	1	11
002309	2016-12-31	1	1	S5204	截至报告期末累计获得	570	146		
002309	2016-12-31	1	1	S5202	已获得	103	44	59	0
002310	2016-12-31	1	1	S5201	已申请	53	25	28	0
002310	2016-12-31	1	1	S5204	截至报告期末累计获得	184	72	110	2
002311	2016-12-31	1	1	S5204	截至报告期末累计获得	189	130	55	4
002312	2016-12-31	1	1	S5204	截至报告期末累计获得	19			
002313	2016-12-31	1	1	S5201	已申请	46	20		
002313	2016-12-31	1	1	S5203	已授权	59	18		
002313	2016-12-31	1	1	S5206	截止报告期末累计已授权	597	66		
002314	2016-12-31	1	1	S5204	截至报告期末累计获得	73	6	67	0
002317	2016-12-31	1	1	S5204	截至报告期末累计获得	75	53	6	16
002318	2016-12-31	1	1	S5201	已申请	13	11		
002318	2016-12-31	1	1	S5205	截止报告期末累计已被受理	34	19	15	0
002318	2016-12-31	1	1	S5204	截至报告期末累计获得	80	29	51	0
002321	2016-12-31	1	1	S5201	已申请	2	2	0	0
002322	2016-12-31	1	1	S5204	截至报告期末累计获得	67	10	57	0
002323	2016-12-31	1	1	S5204	截至报告期末累计获得	64			
002324	2016-12-31	1	1	S5203	已授权	12	12	0	0
002324	2016-12-31	1	1	S5201	已申请	60			
002324	2016-12-31	1	1	S5206	截止报告期末累计已授权	140	138	2	
002324	2016-12-31	1	1	S5205	截止报告期末累计已被受理	127	127	0	0
002324	2016-12-31	1	2	S5206	截止报告期末累计已授权	1			
002325	2016-12-31	1	1	S5204	截至报告期末累计获得	71	5	1	65
002326	2016-12-31	1	1	S5201	已申请	7	7	0	0
002326	2016-12-31	1	1	S5203	已授权	21			
002326	2016-12-31	1	1	S5205	截止报告期末累计已被受理	62			
002326	2016-12-31	1	1	S5206	截止报告期末累计已授权	42			
002328	2016-12-31	1	1	S5205	截止报告期末累计已被受理	18	6	12	0
002328	2016-12-31	1	1	S5206	截止报告期末累计已授权	142	5	135	2
002328	2016-12-31	1	1	S5201	已申请	25	2	23	0
002328	2016-12-31	1	1	S5203	已授权	11	0	11	0
002329	2016-12-31	1	1	S5202	已获得	2	2	0	0
002329	2016-12-31	1	1	S5201	已申请	18		12	
002332	2016-12-31	1	1	S5203	已授权	3	3	0	0
002332	2016-12-31	1	1	S5201	已申请	10	10	0	0
002332	2016-12-31	1	1	S5206	截止报告期末累计已授权	25			
002335	2016-12-31	1	1	S5201	已申请	163	36	53	53
002335	2016-12-31	1	1	S5206	截止报告期末累计已授权	256	30	129	97
002337	2016-12-31	1	1	S5205	截止报告期末累计已被受理	25	25	0	0
002337	2016-12-31	1	1	S5206	截止报告期末累计已授权	114	51	63	0
002337	2016-12-31	1	2	S5205	截止报告期末累计已被受理	2	5	0	0
002338	2016-12-31	1	1	S5206	截止报告期末累计已授权	21	15	6	0
002339	2016-12-31	1	1	S5202	已获得	17	3	14	0
002340	2016-12-31	1	1	S5201	已申请	293			
002341	2016-12-31	1	1	S5205	截止报告期末累计已被受理	52			
002342	2016-12-31	1	1	S5204	截至报告期末累计获得	159	21	138	0
002342	2016-12-31	1	1	S5205	截止报告期末累计已被受理	30	5		
002344	2016-12-31	1	1	S5204	截至报告期末累计获得	108			
002347	2016-12-31	1	1	S5205	截止报告期末累计已被受理	32			
002347	2016-12-31	1	1	S5206	截止报告期末累计已授权	20			
002348	2016-12-31	1	1	S5201	已申请	17	1	7	6
002348	2016-12-31	1	1	S5203	已授权	18		7	7
002348	2016-12-31	1	1	S5206	截止报告期末累计已授权	115	1	47	67
002350	2016-12-31	1	1	S5206	截止报告期末累计已授权	151	20	130	1
002350	2016-12-31	1	1	S5201	已申请	10	2	8	0
002350	2016-12-31	1	1	S5203	已授权	16	3	13	0
002351	2016-12-31	1	1	S5206	截止报告期末累计已授权	108	6	49	53
002351	2016-12-31	1	2	S5206	截止报告期末累计已授权	19	2	0	17
002351	2016-12-31	1	1	S5203	已授权	34	1	16	17
002351	2016-12-31	1	1	S5201	已申请	56	19	16	21
002351	2016-12-31	1	2	S5201	已申请	11	0	0	11
002352	2016-12-31	1	1	S5204	截至报告期末累计获得	523			
002355	2016-12-31	1	1	S5204	截至报告期末累计获得	18	1	17	0
002358	2016-12-31	1	1	S5204	截至报告期末累计获得	454			
002358	2016-12-31	1	1	S5203	已授权	46	4		
002359	2016-12-31	1	1	S5204	截至报告期末累计获得	51	5	46	0
002359	2016-12-31	1	1	S5201	已申请	3			
002361	2016-12-31	1	1	S5206	截止报告期末累计已授权	49			
002365	2016-12-31	1	1	S5201	已申请	1	1	0	0
002365	2016-12-31	1	2	S5201	已申请	1			
002365	2016-12-31	1	2	S5202	已获得	1			
002367	2016-12-31	1	1	S5204	截至报告期末累计获得	782	54	688	40
002367	2016-12-31	1	2	S5204	截至报告期末累计获得	11			
002370	2016-12-31	1	1	S5201	已申请	2	2	0	0
002370	2016-12-31	1	1	S5202	已获得	3	3	0	0
002372	2016-12-31	1	1	S5201	已申请	39	7		
002375	2016-12-31	1	1	S5204	截至报告期末累计获得	657	18		
002375	2016-12-31	1	1	S5202	已获得	291	11		
002376	2016-12-31	1	1	S5204	截至报告期末累计获得	703	198		
002376	2016-12-31	1	1	S5205	截止报告期末累计已被受理	248	190		
002376	2016-12-31	1	2	S5204	截至报告期末累计获得	49	49	0	0
002376	2016-12-31	1	2	S5205	截止报告期末累计已被受理	62	62	0	0
002376	2016-12-31	1	1	S5201	已申请	161	78		
002376	2016-12-31	1	1	S5203	已授权	126	59		
002376	2016-12-31	1	2	S5203	已授权	11	11	0	0
002376	2016-12-31	1	2	S5201	已申请	20	20	0	0
002378	2016-12-31	1	1	S5203	已授权	10	6	4	0
002379	2016-12-31	1	1	S5204	截至报告期末累计获得	5	0	5	0
002380	2016-12-31	1	1	S5206	截止报告期末累计已授权	93			
002380	2016-12-31	1	1	S5202	已获得	21	5		
002381	2016-12-31	1	1	S5203	已授权	8			
002382	2016-12-31	1	1	S5205	截止报告期末累计已被受理	6	0	6	0
002382	2016-12-31	1	1	S5206	截止报告期末累计已授权	11			
002383	2016-12-31	1	1	S5205	截止报告期末累计已被受理	144			
002383	2016-12-31	1	2	S5205	截止报告期末累计已被受理	64			
002383	2016-12-31	1	1	S5206	截止报告期末累计已授权	44	44	0	0
002383	2016-12-31	1	1	S5201	已申请	49			
002385	2016-12-31	1	1	S5201	已申请	60			
002385	2016-12-31	1	1	S5203	已授权	40			
002386	2016-12-31	1	1	S5206	截止报告期末累计已授权	129			
002386	2016-12-31	1	1	S5203	已授权	20			
002387	2016-12-31	1	1	S5201	已申请	19			
002387	2016-12-31	1	1	S5205	截止报告期末累计已被受理	2407			
002391	2016-12-31	1	1	S5204	截至报告期末累计获得	51	22	29	0
002391	2016-12-31	1	1	S5203	已授权	4	4	0	0
002392	2016-12-31	1	1	S5206	截止报告期末累计已授权	179	49		
002393	2016-12-31	1	1	S5202	已获得	3			
002394	2016-12-31	1	1	S5205	截止报告期末累计已被受理	6	6	0	0
002394	2016-12-31	1	1	S5206	截止报告期末累计已授权	13	3	10	0
002395	2016-12-31	1	1	S5203	已授权	9	1	8	0
002395	2016-12-31	1	1	S5201	已申请	13	5		
002395	2016-12-31	1	1	S5205	截止报告期末累计已被受理	5	5	0	0
002395	2016-12-31	1	1	S5206	截止报告期末累计已授权	4	4	0	0
002396	2016-12-31	1	1	S5201	已申请	222	183	25	14
002396	2016-12-31	1	1	S5204	截至报告期末累计获得	1142			
002398	2016-12-31	1	1	S5203	已授权	47			
002398	2016-12-31	1	1	S5201	已申请	88	37	51	
002398	2016-12-31	1	1	S5206	截止报告期末累计已授权	122			
002399	2016-12-31	1	1	S5203	已授权	2	2	0	0
002399	2016-12-31	1	1	S5201	已申请	7	7	0	0
002402	2016-12-31	1	1	S5205	截止报告期末累计已被受理	543	245	239	59
002402	2016-12-31	1	2	S5205	截止报告期末累计已被受理	34			
002403	2016-12-31	1	1	S5201	已申请	256	5	27	224
002403	2016-12-31	1	1	S5202	已获得	255	14	17	178
002403	2016-12-31	1	1	S5204	截至报告期末累计获得	1836	58	580	1198
002405	2016-12-31	1	1	S5201	已申请	29	29	0	0
002405	2016-12-31	1	1	S5206	截止报告期末累计已授权	90			
002406	2016-12-31	1	1	S5206	截止报告期末累计已授权	232	20	178	
002406	2016-12-31	1	1	S5201	已申请	31	3		
002406	2016-12-31	1	1	S5203	已授权	34	6	27	
002407	2016-12-31	1	1	S5201	已申请	80			
002407	2016-12-31	1	1	S5203	已授权	69			
002407	2016-12-31	1	1	S5205	截止报告期末累计已被受理	322			
002407	2016-12-31	1	1	S5206	截止报告期末累计已授权	241			
002411	2016-12-31	1	1	S5202	已获得	4	0	4	0
002412	2016-12-31	1	1	S5201	已申请	2	2	0	0
002412	2016-12-31	1	1	S5202	已获得	2	0	0	0
002414	2016-12-31	1	1	S5206	截止报告期末累计已授权	135	57	59	19
002415	2016-12-31	1	1	S5201	已申请	907	435	139	333
002415	2016-12-31	1	1	S5205	截止报告期末累计已被受理	2530			
002415	2016-12-31	1	1	S5206	截止报告期末累计已授权	1245	286	317	642
002418	2016-12-31	1	1	S5201	已申请	70			
002418	2016-12-31	1	1	S5203	已授权	34	1		
002421	2016-12-31	1	1	S5202	已获得	31	13	18	0
002421	2016-12-31	1	1	S5201	已申请	38	29	9	0
002422	2016-12-31	1	1	S5204	截至报告期末累计获得	2254	261	1642	351
002422	2016-12-31	1	1	S5205	截止报告期末累计已被受理	2771	560		
002422	2016-12-31	1	1	S5201	已申请	355	87	224	44
002422	2016-12-31	1	1	S5203	已授权	303	36	219	48
002422	2016-12-31	1	2	S5201	已申请	8			
002424	2016-12-31	1	1	S5201	已申请	4	3	1	
002424	2016-12-31	1	1	S5203	已授权	4	4	0	0
002424	2016-12-31	1	1	S5206	截止报告期末累计已授权	144	54	29	61
002424	2016-12-31	1	1	S5202	已获得	5	5	0	0
002427	2016-12-31	1	1	S5203	已授权	21	1	20	0
002427	2016-12-31	1	1	S5201	已申请	31			
002428	2016-12-31	1	1	S5206	截止报告期末累计已授权	67	22		
002428	2016-12-31	1	1	S5201	已申请	25	12		
002428	2016-12-31	1	1	S5203	已授权	11	1		
002431	2016-12-31	1	1	S5201	已申请	20	5		
002431	2016-12-31	1	1	S5203	已授权	16			
002432	2016-12-31	1	1	S5204	截至报告期末累计获得	90	23	23	44
002436	2016-12-31	1	1	S5205	截止报告期末累计已被受理	481	249	222	
002436	2016-12-31	1	2	S5205	截止报告期末累计已被受理	29			
002436	2016-12-31	1	1	S5201	已申请	146	83		
002436	2016-12-31	1	1	S5203	已授权	76			
002438	2016-12-31	1	1	S5201	已申请	66	29		
002440	2016-12-31	1	1	S5201	已申请	37	35	2	0
002440	2016-12-31	1	1	S5203	已授权	21	20	1	0
002440	2016-12-31	1	1	S5205	截止报告期末累计已被受理	93	91	2	0
002440	2016-12-31	1	1	S5206	截止报告期末累计已授权	127	120	7	0
002442	2016-12-31	1	1	S5206	截止报告期末累计已授权	30	8	22	0
002443	2016-12-31	1	1	S5201	已申请	30	10		
002443	2016-12-31	1	1	S5203	已授权	14	6		
002444	2016-12-31	1	1	S5201	已申请	131			
002444	2016-12-31	1	1	S5203	已授权	133			
002446	2016-12-31	1	1	S5206	截止报告期末累计已授权	86	8	62	16
002446	2016-12-31	1	1	S5204	截至报告期末累计获得	130	4	13	91
002446	2016-12-31	1	2	S5206	截止报告期末累计已授权	2			
002448	2016-12-31	1	1	S5205	截止报告期末累计已被受理	47	38	9	0
002448	2016-12-31	1	1	S5206	截止报告期末累计已授权	204	40	152	12
002448	2016-12-31	1	1	S5201	已申请	35	17	18	0
002448	2016-12-31	1	1	S5203	已授权	22	9	13	0
002448	2016-12-31	1	2	S5203	已授权	1	1	0	0
002449	2016-12-31	1	1	S5205	截止报告期末累计已被受理	380	56		
002449	2016-12-31	1	1	S5206	截止报告期末累计已授权	312	32		
002449	2016-12-31	1	2	S5205	截止报告期末累计已被受理	14	14	0	0
002449	2016-12-31	1	2	S5206	截止报告期末累计已授权	11	11	0	0
002449	2016-12-31	1	1	S5201	已申请	64	12	48	4
002449	2016-12-31	1	2	S5201	已申请	1			
002449	2016-12-31	1	1	S5203	已授权	36			
002454	2016-12-31	1	1	S5204	截至报告期末累计获得	281	34	247	0
002454	2016-12-31	1	1	S5205	截止报告期末累计已被受理	45			
002454	2016-12-31	1	1	S5201	已申请	112	38	74	0
002454	2016-12-31	1	1	S5203	已授权	67	7	60	0
002456	2016-12-31	1	1	S5205	截止报告期末累计已被受理	2019			
002456	2016-12-31	1	1	S5206	截止报告期末累计已授权	1166	246	920	0
002456	2016-12-31	1	2	S5205	截止报告期末累计已被受理	525			
002456	2016-12-31	1	2	S5206	截止报告期末累计已授权	376	361	15	0
002457	2016-12-31	1	1	S5202	已获得	12	1	11	0
002457	2016-12-31	1	1	S5206	截止报告期末累计已授权	47	5	42	0
002459	2016-12-31	1	1	S5204	截至报告期末累计获得	90			
002459	2016-12-31	1	1	S5205	截止报告期末累计已被受理	24			
002460	2016-12-31	1	1	S5201	已申请	23	23	0	0
002460	2016-12-31	1	1	S5203	已授权	33	11	22	0
002460	2016-12-31	1	1	S5205	截止报告期末累计已被受理	113			
002460	2016-12-31	1	1	S5206	截止报告期末累计已授权	82	39	43	0
002461	2016-12-31	1	1	S5201	已申请	18			
002461	2016-12-31	1	1	S5203	已授权	13	3		
002463	2016-12-31	1	1	S5202	已获得	2	2	0	0
002465	2016-12-31	1	1	S5201	已申请	177			
002465	2016-12-31	1	1	S5203	已授权	120	25	27	
002466	2016-12-31	1	1	S5202	已获得	5	5	0	0
002466	2016-12-31	1	1	S5204	截至报告期末累计获得	80	33		
002469	2016-12-31	1	1	S5204	截至报告期末累计获得	4	4	0	0
002470	2016-12-31	1	1	S5204	截至报告期末累计获得	196	196	0	0
002470	2016-12-31	1	1	S5203	已授权	5	5	0	0
002470	2016-12-31	1	1	S5201	已申请	29	29	0	0
002474	2016-12-31	1	1	S5202	已获得	9			
002475	2016-12-31	1	1	S5203	已授权	195			
002475	2016-12-31	1	1	S5201	已申请	252			
002475	2016-12-31	1	1	S5206	截止报告期末累计已授权	724	83	548	93
002476	2016-12-31	1	1	S5203	已授权	6			
002476	2016-12-31	1	1	S5201	已申请	3			
002476	2016-12-31	1	1	S5204	截至报告期末累计获得	19			
002478	2016-12-31	1	1	S5203	已授权	12	6	6	0
002478	2016-12-31	1	1	S5201	已申请	9	2	7	0
002478	2016-12-31	1	1	S5206	截止报告期末累计已授权	116	10		
002479	2016-12-31	1	1	S5204	截至报告期末累计获得	102	28	74	0
002482	2016-12-31	1	1	S5204	截至报告期末累计获得	229			
002483	2016-12-31	1	1	S5206	截止报告期末累计已授权	374			
002483	2016-12-31	1	1	S5203	已授权	72	25	46	1
002486	2016-12-31	1	1	S5203	已授权	15	12	3	0
002486	2016-12-31	1	1	S5201	已申请	19	14	5	0
002486	2016-12-31	1	1	S5206	截止报告期末累计已授权	86	49	37	0
002487	2016-12-31	1	1	S5201	已申请	7	1	6	0
002487	2016-12-31	1	1	S5202	已获得	10	1	9	0
002490	2016-12-31	1	1	S5203	已授权	6	1	5	0
002490	2016-12-31	1	1	S5201	已申请	5			
002491	2016-12-31	1	1	S5206	截止报告期末累计已授权	339	39		
002491	2016-12-31	1	1	S5203	已授权	38	9		
002491	2016-12-31	1	1	S5201	已申请	67	27		
002494	2016-12-31	1	1	S5204	截至报告期末累计获得	17			
002495	2016-12-31	1	1	S5202	已获得	5	1	0	4
002495	2016-12-31	1	1	S5203	已授权	1		0	0
002495	2016-12-31	1	1	S5201	已申请	5	2	3	0
002495	2016-12-31	1	1	S5204	截至报告期末累计获得	25	6	4	15
002496	2016-12-31	1	1	S5205	截止报告期末累计已被受理	154			
002496	2016-12-31	1	1	S5206	截止报告期末累计已授权	51			
002496	2016-12-31	1	2	S5205	截止报告期末累计已被受理	39	39	0	0
002496	2016-12-31	1	2	S5206	截止报告期末累计已授权	15			
002497	2016-12-31	1	1	S5203	已授权	32	9		
002497	2016-12-31	1	1	S5204	截至报告期末累计获得	217	36	160	21
002499	2016-12-31	1	1	S5203	已授权	4			
002499	2016-12-31	1	1	S5206	截止报告期末累计已授权	79			
002506	2016-12-31	1	1	S5203	已授权	83	1	76	6
002506	2016-12-31	1	1	S5201	已申请	223	61	147	15
002508	2016-12-31	1	1	S5201	已申请	91	24		
002508	2016-12-31	1	1	S5202	已获得	4	4	0	0
002509	2016-12-31	1	1	S5205	截止报告期末累计已被受理	62			
002509	2016-12-31	1	1	S5206	截止报告期末累计已授权	32	7	23	2
002510	2016-12-31	1	1	S5204	截至报告期末累计获得	148	20	128	0
002514	2016-12-31	1	1	S5204	截至报告期末累计获得	84	6	68	
002514	2016-12-31	1	1	S5201	已申请	11			
002515	2016-12-31	1	1	S5204	截至报告期末累计获得	2			
002517	2016-12-31	1	1	S5203	已授权	3			
002517	2016-12-31	1	1	S5201	已申请	5	5	0	0
002518	2016-12-31	1	1	S5206	截止报告期末累计已授权	176			
002518	2016-12-31	1	1	S5202	已获得	25	11	8	6
002519	2016-12-31	1	1	S5204	截至报告期末累计获得	167	35		
002519	2016-12-31	1	1	S5203	已授权	39	5		
002519	2016-12-31	1	1	S5201	已申请	46			
002521	2016-12-31	1	1	S5203	已授权	5	4	1	0
002521	2016-12-31	1	1	S5201	已申请	5			
002526	2016-12-31	1	1	S5204	截至报告期末累计获得	27			
002527	2016-12-31	1	1	S5206	截止报告期末累计已授权	239	77	125	37
002529	2016-12-31	1	1	S5201	已申请	21	6	15	
002529	2016-12-31	1	1	S5205	截止报告期末累计已被受理	217	103	90	24
002529	2016-12-31	1	1	S5206	截止报告期末累计已授权	157	52	81	24
002530	2016-12-31	1	1	S5206	截止报告期末累计已授权	111	26	85	
002530	2016-12-31	1	1	S5201	已申请	29	16		
002530	2016-12-31	1	1	S5203	已授权	26	3		
002531	2016-12-31	1	1	S5206	截止报告期末累计已授权	63			
002532	2016-12-31	1	1	S5206	截止报告期末累计已授权	245			
002532	2016-12-31	1	1	S5202	已获得	109	2	62	45
002533	2016-12-31	1	1	S5203	已授权	35	9	24	2
002533	2016-12-31	1	1	S5201	已申请	29	12	14	3
002535	2016-12-31	1	1	S5202	已获得	106	16	87	3
002535	2016-12-31	1	1	S5204	截至报告期末累计获得	106	16	87	3
002536	2016-12-31	1	1	S5202	已获得	61	13		
300394	2016-12-31	1	1	S5206	截止报告期末累计已授权	38	5	33	0
300394	2016-12-31	1	1	S5203	已授权	11	3	8	0
